"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Analysis of the Sensitivity of the Active Power Losses in Relation to the Bus Powers","R. Iulian; R. Adrian","Faculty of Power and Electrical Engineering, Technical University of Moldova, Republic of Moldova; Faculty of Power and Electrical Engineering, Technical University of Moldova, Republic of Moldova",2021 International Conference on Electromechanical and Energy Systems (SIELMEN),"17 Nov 2021","2021","","","150","154","In the context of the depletion of energy resources based on the fossil fuels, the transition to the renewable energy sources is inevitable. In order to minimize the power and the energy losses, it is technically and economically efficient to connect these sources to the distribution networks directly in the vicinity of electrical loads, being called distributed generation sources. It is very important to establish the optimal buses for connecting these sources.","","978-1-6654-0078-7","10.1109/SIELMEN53755.2021.9600345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9600345","incidence matrix;equilibrium node;bus power","Renewable energy sources;Energy loss;Sensitivity;Energy resources;Distribution networks;Fossil fuels;Distributed power generation","","","","5","IEEE","17 Nov 2021","","","IEEE","IEEE Conferences"
"India’s Net-Zero Scenarios: Assessing the Influence of Renewable Energy Expansion on Grid Emission Factors","A. S. Jacob; R. Garg","Energy and Power, Center for Study of Science, Technology and Policy, Bengaluru, India; Energy and Power, Center for Study of Science, Technology and Policy, Bengaluru, India","2024 IEEE International Conference on Electronics, Computing and Communication Technologies (CONECCT)","20 Sep 2024","2024","","","1","6","The future energy mix of India is poised for a transformative shift. However, the transformation is dependent on electricity demand growth, solar and wind capacity expansion, and phasing out of coal assets. This paper discusses three scenarios—BAU, pessimistic, and optimistic—for 2047 and 2070, considering technological changes in the renewable energy (RE) sector. The methodology involves computing installed capacity and energy mix using growth/decay rates and capacity utilisation/plant load factors, respectively, for different energy sources. India's emission intensity is explored through emission factor calculations. Results under various scenarios demonstrate a direct correlation between RE's share in the energy mix and grid emissions. Through scenario simulations, the paper explains the potential pathways, challenges, and opportunities associated with achieving net-zero emissions while ensuring energy security and economic growth. The insights can inform policymakers, energy planners, and stakeholders in designing effective strategies and policies to foster sustainable energy transitions for the country.","2766-2101","979-8-3503-8592-2","10.1109/CONECCT62155.2024.10677023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10677023","capacity utilisation factor;emission intensity;grid emission factor;net-zero scenarios;plant load factor;renewable energy","Economics;Renewable energy sources;Correlation;Net zero;Electricity;Low carbon economy;Trajectory","","","","8","IEEE","20 Sep 2024","","","IEEE","IEEE Conferences"
"A Low Carbon Demand Response Approach via Road Tolls in Traffic-Power Coupled System","Z. Liang; T. Qian; Q. Hu; Z. Wu","School of Electrical Engineering, Southeast University, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China",2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2),"9 May 2024","2023","","","4735","4740","Electric vehicles are renowned for their notable attributes of minimal consumption of energy and advantageous effects on the environment. Within the existing power distribution network (PDN), managers prioritize the minimization of operational costs by relying predominantly on inexpensive power generated from thermal power units. However, they tend to overlook the potential long-term advantages associated with low-carbon dispatch. This study presents an innovative framework that integrates the equilibrium-based traffic assignment problem with low-carbon demand response methods. The solving of the traffic assignment problem yields the optimal decision for charging and route choices for electric vehicle users. The interdependence of user choices leads to the establishment of a game equilibrium state. Social managers utilize local marginal emission to efficiently regulate the efficient flow of traffic within transportation network (TN), which is tightly connected to the charging load, with the help of implementing EVCS charging prices and road tolls. The presented example outcomes illustrate the efficacy of the algorithm and highlight the balance between carbon reduction and economic considerations. Simultaneously, empirical evidence demonstrates that the manipulation of charging prices and road toll adjustments exerts a substantial influence on the traffic flow. Consequently, it becomes imperative to engage in collaborative decision-making that integrates both networks in order to effectively address this issue.","","979-8-3503-4509-4","10.1109/EI259745.2023.10512838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512838","Electric vehicles charging station;coupled power and transportation network;low carbon demand response;deep reinforcement learning","Electric potential;Roads;Computational modeling;Transportation;Carbon dioxide;Transforms;Electric vehicles","","","","10","IEEE","9 May 2024","","","IEEE","IEEE Conferences"
"Future merit order dynamics: A model-based impact analysis of ambitious carbon prices on the electricity spot market in Germany","F. Scheller; H. Alkhatib; H. Kondziella; S. Graupner; T. Bruckner","Phone: +49341 97 33858, Institute for Infrastructure and Resources Management (IIRM), University Leipzig; Phone: +49341 97 33858, Institute for Infrastructure and Resources Management (IIRM), University Leipzig; Phone: +49341 97 33858, Institute for Infrastructure and Resources Management (IIRM), University Leipzig; Phone: +49341 97 33858, Institute for Infrastructure and Resources Management (IIRM), University Leipzig; Phone: +49341 97 33858, Institute for Infrastructure and Resources Management (IIRM), University Leipzig",2019 16th International Conference on the European Energy Market (EEM),"28 Nov 2019","2019","","","1","6","In the context of the recently observed and also projected upward sloping trend in EU carbon prices as well as rising global awareness regarding climate change impacts, it is highly vital to understand the response of the future electricity generation sector to higher carbon prices. Therefore, this research paper investigates the effect of carbon prices adequate to the estimated social costs of carbon emissions on European electricity spot markets by applying the unit commitment model MICOES-Europe for the year 2030. The results show that adequate carbon pricing is an effective measure to reach significant emission reductions with in the power sector through fuel switching from coal to gas. Moreover, the impact of the fuel-switch on emission reductions is highly dependent on the initial relationship of fuel prices for gas and coal given low carbon prices. Conversely the dependency decreases with higher carbon prices. Overall, the marginal benefit of ambitious carbon prices is capped by the capacity utilization of gas-fired power plants. The rate of additional emission mitigation is highest at carbon prices in the range between 50-100€/tCO2, an increase beyond 150 €/tCO2 results in minor further emission reductions.","2165-4093","978-1-7281-1257-2","10.1109/EEM.2019.8916290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8916290","","Carbon dioxide;Power generation;Europe;Carbon;Switches;Coal;Climate change","","1","","23","IEEE","28 Nov 2019","","","IEEE","IEEE Conferences"
"Economic Analysis of Grid level Battery Energy Storage System using Repurposed EV batteries","H. O. Vishwakarma; M. D; S. Brahmbhatt; L. D","NTPC Ltd, Angul, India; NTPC Ltd, Angul, India; NTPC Ltd, Angul, India; NTPC Ltd, Angul, India",2022 IEEE International Power and Renewable Energy Conference (IPRECON),"16 Mar 2023","2022","","","1","5","India has an agenda to achieve net zero carbon emissions by 2070 as committed in COP-26. The major contributor to carbon emission is Power Sector and Transport sector. Indian government is promoting EMobility to reduce the carbon footprint in Transport sector by reduction of Oil Consumption. The batteries used in Electric Vehicles have a high energy density and after completing their guaranteed life in the vehicle, they are still left with a very high potential to serve as Energy Storage Equipment for improving Grid Stability. Investment in Renewable Energy is also increasing exponentially to reduce the carbon foot print and to transit towards a Carbon Neutral state. However, the major problem of Renewable energy is its poor reliability and limited availability. To increase the reliability of Renewable Energy, many methods have been suggested and implemented in the sector. In this paper, we have suggested the use of repurposed EV batteries as Grid Level Energy Storage System to increase the reliability of Renewable Energy plant. Financial analysis of using the repurposed EV Batteries has been done and a Comparative study was done amongst Renewable Energy Plant using new batteries for Energy Storage System, Renewable Energy Plant using repurposed EV Batteries for Energy Storage and a Conventional Coal-fired Thermal power plant. It is observed that used battery storage system is not only economical of the three but also offers many other benefits like lower payback period, avenues for re-using the EV Batteries, etc. With the Government Target of 30 % penetration of EV in the Transport Sector by 2030, market will be abundant with used EV batteries. It is also important for the Indian Grid to take adequate measures promptly to overcome the reliability and availability of Renewable Energy Plants by deploying large scale Grid Level Storage Systems in a phased manner.","","978-1-6654-9175-4","10.1109/IPRECON55716.2022.10059500","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059500","Electric Vehicle;LI-Ion Batteries;Grid Storage;Carbon Emission;FGD (flue gas desulfurization)","Renewable energy sources;Costs;Government;Power system stability;Electric vehicles;Stability analysis;Batteries","","1","","16","IEEE","16 Mar 2023","","","IEEE","IEEE Conferences"
"The Impacts of Electric Vehicle Developments to the Java-Bali Interconnection System","H. Atma; A. S. Surya; M. P. Marbun","PT PLN (Persero) System Planning Division, Jakarta, Indonesia; PT PLN (Persero) System Planning Division, Jakarta, Indonesia; PT PLN (Persero) System Planning Division, Jakarta, Indonesia",2022 International Conference on Technology and Policy in Energy and Electric Power (ICT-PEP),"29 Dec 2022","2022","","","311","316","The transition from internal combustion engine (ICE) vehicles to electric vehicles (EV) is currently a major trend worldwide. This revolutionary change in the transport sector could give impacts to the other sectors, including the power sector. Under some circumstances, the EV development could bring some benefits to the electricity grid. The aim of this study is to investigate the impacts of the additional demand from the EV charging to the Java-Bali system, which is projected to have an oversupply situation in 2025. Two scenarios were developed and simulated: with and without EV demand. The results suggest that the addition of EV helps moderating the effects of oversupply in three aspects: improvement in the thermal asset utilization rates, lower system cost, and reduction in CO2 emission intensity.","","979-8-3503-1027-6","10.1109/ICT-PEP57242.2022.9988787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9988787","electric vehicle;V2G;production simulation;Java-Bali interconnection system;generation cost;economic dispatch;unit commitment","Costs;Sensitivity;Coal;Production;Electric vehicle charging;Generators;Power grids","","","","26","IEEE","29 Dec 2022","","","IEEE","IEEE Conferences"
"Economic and Environmental Benefits of Vehicle-to-Grid in the Power System: A National Study of China’s 2030 and 2060 Dual-Carbon Goal","Y. Wei; K. Pang; X. Han; L. Lu; Y. Li; Y. Qin; Y. Zheng; M. Ouyang","State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing, China; School of Mechanical Engineering, University of Shanghai for Science and Technology, Shanghai, China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing, China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing, China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing, China; Beijing LianYu Technology Co., Ltd., Beijing, China; School of Mechanical Engineering, University of Shanghai for Science and Technology, Shanghai, China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing, China",2022 IEEE 6th Conference on Energy Internet and Energy System Integration (EI2),"10 May 2023","2022","","","3176","3182","This paper proposes a systematic evaluation framework of how electric vehicles can impact the decarbonization pathways of the whole electricity system, especially from the vehicle-to-grid (V2G) mode. Modeling of the transition toward a ‘near-zero’ carbon emission system includes the optimization of multi-provincial power dispatch and expansion planning via evolutionary steps of five years from 2020 to 2060. Based on the actual geography resources, statistics of the driving behavior and power generation and consumption data, three electric vehicle charging regimes are considered, namely unmanaged charging (V0G), smart orderly charging (V1G) and V2G. Results show that the implementation of V2G in China can reduce the total cost and unit decarbonization cost of the electricity system by 19.4% and 47.8%, and reduce the carbon emission in 2030 and 2050 by 6.4% and 45.7%. The required extra energy storage would decrease from 1146 GW to 296 GW in 2050. The model and assessment results can be used by policymakers to determine competitive flexibility technologies.","","979-8-3503-4715-9","10.1109/EI256261.2022.10117160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10117160","vehicle to grid;carbon neutrality;electric vehicles;power system;decarbonization cost","Vehicle-to-grid;Renewable energy sources;Thermal expansion;Costs;Systematics;Sea measurements;Low-carbon economy","","2","","14","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Utilization of Energy Storage and Hydrogen in Power and Energy Systems: Viewpoints from Five Aspects","Y. Song; M. Shahidehpour; S. Rahman; N. Brandon; K. Strunz; J. Lin; Y. Zhao","State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; Galvin Center for Electricity Innovation, Illinois Institute of Technology, Chicago, IL, USA; Department of Advanced Research Institute, Virginia Polytechnic Institute and State University, Arlington, VA, USA; Department of Earth Science and Engineering, Imperial College London, London, U.K.; Department of Sustainable Electric Networks and Sources of Energy, Technische Universitt Berlin, Berlin, Germany; Department of Electrical Engineering, State Key Laboratory of Control and Simulation of Power Systems and Generation Equipment, Tsinghua University, Beijing, China; Department of Electrical Engineering, State Key Laboratory of Control and Simulation of Power Systems and Generation Equipment, Tsinghua University, Beijing, China",CSEE Journal of Power and Energy Systems,"10 Feb 2023","2023","9","1","1","7","Decarbonizing power systems is crucial to mitigating climate change impacts and achieving carbon neutrality. Increasing renewable energy supply can reduce greenhouse gas emissions and accelerate the decarbonization process. However, renewable energy sources (RESs) such as wind and solar power are characterized by intermittency and often non-dispatchability, significantly challenging their high-level integration into power systems. Energy storage is acknowledged as a vital indispensable solution for mitigating the intermittency of renewables such as wind and solar power and boosting the penetrations of renewables. In the CSEE JPES Forum, five well-known experts were invited to give keynote speeches, and the participating experts and scholars had comprehensive exchanges and discussions on energy storage technologies. Specifically, the views on the design, control, performance, and applications of new energy storage technologies, such as the fuel cell vehicle, water electrolysis, and flow battery, in the coordination and operation of power and energy systems were analyzed. The experts also provided experience that could be used to develop energy storage for constructing and decarbonizing new power systems.","2096-0042","","10.17775/CSEEJPES.2022.08320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10026205","Electrolysis;electric vehicle;energy storage;flow battery;fuel cell electric vehicle;hydrogen energy","Climate change;Electrolysis;Energy storage;Electric vehicles;Fuel cells;Low carbon economy","","5","","22","","25 Jan 2023","","","CSEE","CSEE Journals"
"Environmental Considerations in Long-Term Generation Expansion Planning with Emission Limitations: An Analysis of the Sulawesi Power System in Indonesia","A. A. Muthahhari; L. M. Putranto; Sarjiya; Tumiran; F. S. Anugerah; A. Priyanto; S. Isnandar; I. Savitri","Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; System Planning Division, PT. PLN (Persero), Jakarta, Indonesia; Generation and Transmission Unit of Sulawesi, PT. PLN (Persero), Sulawesi, Indonesia; System Planning Division, PT. PLN (Persero), Jakarta, Indonesia",2020 FORTEI-International Conference on Electrical Engineering (FORTEI-ICEE),"10 Nov 2020","2020","","","29","34","One of the problems faced by most countries in the world is ensuring energy security and climate change issues at the same time. Generation expansion planning (GEP) that considers the environmental aspect is required. GEP needs to consider CO2 emission production to ensure energy and environmental sustainability in the future year. In this paper, Long-Term GEP performed with variable renewable energy (VRE) and emission limitation to achieve Indonesian Government emission reduction target mentioned in RUPTL document. This paper uses the Sulawesi power system as a study case to perform the Long-term GEP. Considering the emission limit in the GEP, the renewable energy mix is increased and meet the Indonesian government’s target for 31% renewable energy mix in 2050. The renewable energy mix increased from 26.57% to 32.39% in 2050. With those energy mixes, the average CO2 emission reduces from 41.96 Mtons to 27.04 Mtons. The limitation of CO2 emission produces a higher total cost. Total costs increase from 113,107 million dollars to 129,074 million dollars while considering the environmental aspect.","","978-1-7281-9434-9","10.1109/FORTEI-ICEE50915.2020.9249863","Universitas Gadjah Mada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9249863","Generation Expansion Planning;Variable Renewable Energy;CO  2  Emission Limitation;Total Generation Cost","Renewable energy sources;Simulation;Production;Wind power generation;Power systems;Climate change;Security","","11","","29","IEEE","10 Nov 2020","","","IEEE","IEEE Conferences"
"Towards Multipartite Adaptive Binary & Real Coded Quantum-Inspired Evolutionary Algorithm for Solving Multi-Objective Unit Commitment Problem with Thermal Units and Wind Farm","J. Singh; A. Mani; H. P. Singh; D. S. Rana","EEE Department, Amity University, Noida; EEE Department, Amity University, Noida; EEE Department, Amity University, Noida; Department of Instrumentation, U.S.I.C., Kurukshetra University, Kurukshetra","2021 4th International Conference on Recent Developments in Control, Automation & Power Engineering (RDCAPE)","10 Dec 2021","2021","","","592","597","Air pollution, greenhouse gas emission reduction, and scheduling of a large number of generating units with incorporating efficient use of fossil fuels are now the most important issues. The current effort presents a Multipartite Adaptive Binary & Real coded Quantum-inspired Evolutionary Algorithm (MABRQIEA) for the solution of the Unit Commitment Problems (UCP) in power systems. A mathematical model is used to represent the wind-thermal unit commitment problem. The Prospective approach used in the present work is an Evolutionary Algorithm (EAs) inspired by basic principles of quantum computing and is an enhanced variant of the quantum evolutionary algorithm. A repair-based constraint handling method is also used to mollify the constraints. The suggested approach is applied to a test system of 10 units. The approach is applied for 24 hours time duration and results are compared with a well-reputed method.","","978-1-6654-1429-6","10.1109/RDCAPE52977.2021.9633584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9633584","Unit commitment;wind power;AQIEA;quantum bit;Constraint handling","Power engineering;Quantum computing;Costs;Evolutionary computation;Wind farms;Fossil fuels;Mathematical models","","","","34","IEEE","10 Dec 2021","","","IEEE","IEEE Conferences"
"Evaluation Model and Method on Life-cycle Comprehensive Low-carbon Benefits of Large-scale Energy Storage System From the Distribution Network Planning Perspective","T. Zhang; F. Luo; S. Hu; X. Yang","State Grid Tianjin Electric Power Company Economic and Technological Research Institute, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; China Automotive Technology and Research Center, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China",2020 IEEE 4th Conference on Energy Internet and Energy System Integration (EI2),"15 Feb 2021","2020","","","2174","2179","Energy storage systems, which have flexible characteristics for electric power systems, have gained popularity in power distribution networks for many reasons including the smoothing renewable energy output. This paper proposes a method to evaluate the comprehensive low-carbon benefits of an energy storage system during its lifecycle and establishes a model for this quantitative evaluation. The lifecycle of an energy storage system is divided into five stages, namely, manufacturing & processing, system planning & design, system project construction, operation & maintenance, and scrapping & recycling. By adding the low-carbon and economy benefits of each stage the comprehensive low-carbon benefit is obtained. The carbon payback period (CPP) is also presented for evaluating the energy storage system's contribution to carbon emission reduction. The method is tested in the IEEE 14-bus case with data applied in China and the results show that the storage in distribution systems can create considerable low-carbon benefits, but the high cost of energy storage is a primary factor subtracting from these benefits.","","978-1-7281-9606-0","10.1109/EI250167.2020.9347293","Research and Development; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9347293","energy storage;comprehensive low-carbon benefits;distribution system","Carbon dioxide;Maintenance engineering;Power systems;Planning;Recycling;Manufacturing;Energy storage","","1","","23","IEEE","15 Feb 2021","","","IEEE","IEEE Conferences"
"Review of Key Technologies of Low-Carbon Transition on the Power Supply Side","X. Ge; H. Hou; T. Hou; R. Fang; F. Chen; J. Tang","School of Automation, Wuhan University of Technology, Wuhan, China; School of Automation, Wuhan University of Technology, Wuhan, China; Economics and Technology Research Institute, State Grid Hubei Electric Power Company, Wuhan, China; Economics and Technology Research Institute, State Grid Hubei Electric Power Company, Wuhan, China; Economics and Technology Research Institute, State Grid Hubei Electric Power Company, Wuhan, China; School of Automation, Wuhan University of Technology, Wuhan, China",2022 IEEE 5th International Conference on Electronics Technology (ICET),"14 Jul 2022","2022","","","275","279","With the increasing prominence of the world’s climate problems, low-carbon development has become the consensus of all countries in the world. The low-carbon transformation of the power system will be one of the best ways for China to achieve the goal of carbon peak and carbon neutrality. Firstly, based on the perspective of the power supply side on the power system, we reviewed the problem and solution of developing new energy. Then, we analyzed the challenges and plans of thermal power decommissioning. Besides, the basic principles and development prospects of carbon capture, utilization, and storage (CCUS) technologies and transformation of thermal power are summarized. Finally, we provide some advices for China to realize the low-carbon development of energy.","2768-6515","978-1-6654-8508-1","10.1109/ICET55676.2022.9825357","National Natural Science Foundation of China; Science and Technology Project of State Grid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825357","low-carbon transition;power supply side;renewable power generation;CCUS;decommissioning of thermal power","Power supplies;Conferences;Thermal analysis;Carbon;Meteorology","","2","","46","IEEE","14 Jul 2022","","","IEEE","IEEE Conferences"
"Assessing the Possibility of Hydrogen Application in Vietnam's Energy System Towards Net Zero Emissions by 2050","D. D. Ngoc; K. D. Trung; P. V. Minh","Institute of Energy Electric Power University, Hanoi, Vietnam; Electric Power University, Hanoi, Vietnam; Institute of Energy Science, Vietnam Academy of Science and Technology, Hanoi, Vietnam",2023 Asia Meeting on Environment and Electrical Engineering (EEE-AM),"25 Jan 2024","2023","","","01","06","Towards the goal of realizing the commitment to be carbon neutral of the economy by 2050, Vietnam's energy sector needs to perform two important tasks: ensuring affordable energy supply to meet the economy's fast-growing demand, while significantly reducing greenhouse gas emissions from energy activities. The country's energy development orientations expect hydrogen energy to be one of the main solutions to solve the above tasks. However, Vietnam currently lacks a scientific basis to support the establishment of a policy framework for effectively developing hydrogen energy sources. The article assesses the development needs of Vietnam's energy sector and analyzes the applicability of hydrogen in the energy system until 2050 using the SWOT (Strengths, Weaknesses, Opportunities, Threats) analysis method.","","979-8-3503-8106-1","10.1109/EEE-AM58328.2023.10395185","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10395185","energy transition;carbon neutrality;greenhouse gas;hydrogen;SWOT analysis","Economics;Hydrogen;Carbon neutral;Steel;Stakeholders;Task analysis;Sustainable development","","1","","15","IEEE","25 Jan 2024","","","IEEE","IEEE Conferences"
"An Integrated Assessment of the Low-Carbon Transition in the Power Industry of Russia until 2050 under Accelerating Electricity Consumption Growth","A. A. Khorshev; A. I. Solyanik; F. V. Veselov","Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia; Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia; Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia",2022 15th International Conference Management of large-scale system development (MLSD),"9 Nov 2022","2022","","","1","4","The study is focused on investigating low-carbon transition scenarios of the Russian electric power industry, with special outlook on the replacement of traditional energy carriers with electricity in heat supply and transport. The correlation between the greenhouse gas emissions reduction in the electric power industry, necessary investments, revenue required and electricity prices with an accelerated growth in electricity consumption due to large-scale electrification has been studied.","","978-1-6654-9701-5","10.1109/MLSD55143.2022.9934633","RSF(grant numbers:21-79-30013); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9934633","power industry;electricity consumption;greenhouse gases emissions;low-carbon transition;investments;electricity price","Renewable energy sources;Greenhouse effect;Strategic planning;Power industry;Regulation;Power systems;Power generation","","2","","9","IEEE","9 Nov 2022","","","IEEE","IEEE Conferences"
"Removal of Iron Oxide Scale From Boiler Feed-Water in Thermal Power Plant by Magnetic Separation-Separation Conditions of Oxygenated Treatment Scale","K. Akiyama; T. Mori; T. Terai; Y. Akiyama; H. Okada; N. Hirota; T. Yamaji; H. Matsuura; S. Namba; T. Sekine; F. Mishima; S. Nishijima","Osaka University, Suita, Japan; Osaka University, Suita, Japan; Osaka University, Suita, Japan; Osaka University, Suita, Japan; National Institute for Materials Science, Tsukuba, Japan; National Institute for Materials Science, Tsukuba, Japan; Shikoku Research Institute Inc., Takamatsu, Japan; Shikoku Research Institute Inc., Takamatsu, Japan; Shikoku Research Institute Inc., Takamatsu, Japan; Ebara Industrial Cleaning Company Ltd., Kawasaki, Japan; Fukui University of Technology, Fukui, Japan; Fukui University of Technology, Fukui, Japan",IEEE Transactions on Applied Superconductivity,"23 Feb 2021","2021","31","5","1","4","We have been developing the scale removal system utilizing superconducting magnet that can remove iron scale from boiler feed-water in a thermal power plant. The scale removal prevents the plants from the reduction in power generation efficiency. Iron oxide scale consists of the ferromagnetic and the paramagnetic particles, and the optimal separation conditions largely differ depending on the magnetic properties of the particles. So, single separation condition may cause the filter blockage by over capture or inadequate capture. We proposed the two-stage magnetic separation according to the magnetic properties of the aggregates, where the ferromagnetic particles are captured in the 1st stage in low magnetic field and field gradient, and then the paramagnetic ones are captured in the 2nd stage in high magnetic field and field gradient. It was shown that two-stage magnetic separation system for the mixture of ferromagnetic and paramagnetic particles is possible by utilizing one superconducting solenoidal magnet.","1558-2515","","10.1109/TASC.2021.3053920","Advanced Low Carbon Technology Research and Development Program; Japan Science and Technology Agency(grant numbers:JPMJAL1304); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9333667","Magnetic separation;superconducting magnet","Magnetic separation;Superconducting magnets;Superconducting filters;Saturation magnetization;Power generation;Magnetic flux;Magnetic properties","","1","","8","IEEE","22 Jan 2021","","","IEEE","IEEE Journals"
"Environmental Feasibility of PV Assisted Intermittent Crop Dryer","S. K; P. B. Rampure; P. P. Revenkar; N. Ganesh","BITM, Ballari, India; KLECET, India; KLETECH University, Hubali, India; PDIT, India",2023 International Conference on Distributed Computing and Electrical Circuits and Electronics (ICDCECE),"21 Jun 2023","2023","","","1","6","In the current investigation, an environmental and economic analysis for a solar photovoltaic assisted drying system was carried out. As part of this analysis, various intermittent drying ratios were taken into consideration. The environmental viability of the project was evaluated by calculating the emission net mitigation of CO2 and the amount of carbon credits earned annually through the energy yield of the system. An evaluation of the energy efficiency of a PV assisted dryer system was carried out for the city of Ballari in India. The findings demonstrated that the greatest CO2 abatement occurred during continuous drying at a slope of 30°, whereas intermittent drying at a ratio of 0.75 resulted in the lowest recorded levels of energy consumption.","","979-8-3503-4745-6","10.1109/ICDCECE57866.2023.10150739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10150739","Solar Photovoltaic assisted dryer;embodied energy;CO2 mitigation;energy saving;Intermittent drying","Photovoltaic systems;Economics;Energy consumption;Cooling;Urban areas;Process control;Moisture","","","","22","IEEE","21 Jun 2023","","","IEEE","IEEE Conferences"
"Application of roof photovoltaic grid connected power station in Tibet","W. Junle","Tibet Autonomous Region Energy Research Demonstration Center, Lasa, China","2022 IEEE Asia-Pacific Conference on Image Processing, Electronics and Computers (IPEC)","23 May 2022","2022","","","1576","1579","In addition to saving energy and reducing environmental pollution, the large-scale promotion of photovoltaic grid connected power generation can also stimulate the rapid growth of photovoltaic industry and achieve the purpose of energy sustainable development. Photovoltaic grid connection is widely used in our region. The desert area of our region is vast. The construction of large-scale photovoltaic power stations in the desert will have great development. Design and develop key technologies and equipment with independent intellectual property rights, develop and utilize excellent solar energy resources, make full use of the vast desert and Gobi area, and build large and super large grid connected photovoltaic power generation systems, It is one of the ways to solve the problems of China’s economic development and energy supply. The research of this paper lays a technical foundation for realizing the national planning objectives and promotes the industrialization of photovoltaic grid connected inverter equipment and solar photovoltaic tracking equipment.","","978-1-6654-0902-5","10.1109/IPEC54454.2022.9777621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9777621","Roof photovoltaic;Solar energy;Grid connected power station;Application research","Photovoltaic systems;Industries;Renewable energy sources;Pollution;Image processing;Solar energy;Intellectual property","","","","5","IEEE","23 May 2022","","","IEEE","IEEE Conferences"
