"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Mid-long Term Interprovincial Renewable Energy Consumption Potential and Strategy of Clean Emission in Shanghai’s Power Sector","F. Ding; X. Li; B. Zhou; M. Wu; E. Gnansounoue","East China Branch of SGCC, Shanghai, China; East China Branch of SGCC, Shanghai, China; School of Electric Power Engineering, Shanghai University of Electric Power, Shanghai, China; East China Branch of SGCC, Shanghai, China; GPE- INTER – ENAC Ecole Polytechnique Fédérale de Lausanne, Lausanne, CH, Switzerland",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2275","2281","This paper proposes a system analysis approach on Shanghai’ s power supply system and carbon emission policy. Based on the prediction and assessment of a mid-long term development on power supply system from 2010 to 2030, by using Planelec-Pro, which is a least-cost probabilistic simulation and dynamic programming model,an evaluation of the CO2 emission reduction potential in terms of energy saving will be given. This study is also summarize the main factors affecting emissions of carbon dioxide gas in Shanghai,from the aspects of power system technology and policy mechanisms, to propose rationalization of technology strategy and policy improvements to promote the Inter-provincial Renewable Energy Consumption, which can be a reference and guidance for the Inter-provincial power trading to take proactive steps to combat climate change. his paper also discusses the role and role of East China Power Grid in China’s unified power market system, analyzes the positioning of East China Power Grid under the two-level power market system, and puts forward the construction path map of inter provincial power market of East China Power Grid under the unified power market system.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735490","Clean Emission;Interprovincial Renewable Energy Consumption;low carbon;power supply;green house gas","Renewable energy sources;Thermal expansion;Carbon dioxide;Solar energy;Predictive models;Power markets;Power grids;Climate change","","","","20","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Optimal Scheduling Strategy for Green Certificate-Incorporated Electricity Markets","X. Yuan; Q. An; Q. Xu; S. Qiao","School of Electrical & Electronic Engineering, North China Electric Power University, Beijing, China; School of Electrical & Electronic Engineering, North China Electric Power University, Beijing, China; Zhejiang Power Exchange Center, Hangzhou, China; Zhejiang Power Exchange Center, Hangzhou, China",2023 5th International Conference on Power and Energy Technology (ICPET),"29 Dec 2023","2023","","","1336","1341","With the proposal of the target for “emission peak” and “carbon neutrality”, the electricity-carbon market is deeply integrated. The construction of carbon market can promote the optimization of thermal power unit portfolio and effectively reduce the carbon emissions of power system. The existing literature has conducted a thorough study on the outgrowth technology of power systems under the electricity-carbon market. However, there is no research on the way of green power clearing in the electricity-carbon market. The optimal clearing of green power has a great impact on the electricity-carbon coupled market, which is conducive to promoting the consumption of renewable energy in the power system and reducing the carbon emission of the power system. In this paper, a joint market model of electricity and carbon is constructed by considering green power in market clearing, and the impact of different green power prices on the carbon emissions of the power system is simulated. A MATLAB-based national carbon emission calculation example verifies the effectiveness of the proposed method.","","979-8-3503-3967-3","10.1109/ICPET59380.2023.10367548","State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10367548","electricity-carbon market;green power;market clearing;carbon emission","Renewable energy sources;Green products;Carbon dioxide;Optimal scheduling;Electricity supply industry;Mathematical models;Power markets","","1","","15","IEEE","29 Dec 2023","","","IEEE","IEEE Conferences"
"Optimization model for interactive multi-energy coupling in low carbon integrated energy systems","S. Chen; Y. Zhang; G. Zhang","School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong University of Technology, Guangzhou, China",2023 IEEE PELS Students and Young Professionals Symposium (SYPS),"3 Oct 2023","2023","","","1","6","In this paper, we propose a model of a multi-energy coupled integrated energy system equipped with a concentrating solar power station and a carbon capture and power-to-gas conversion device. This model improves the system’s ability to consume wind and solar through the coordinated dispatch of electricity-heat-gas on both sides of the source and load. Second, a carbon trading mechanism considering the full cost. In detail, an economic value to carbon emissions is assigned and used to reduce emissions. To evaluate the effectiveness of the proposed model, the model is optimized using the commercial solver YALMIP/CPLEX. Results verify that the proposed model can effectively reduce wind and solar abandonment, substantially reduce the carbon emissions of the system.","","979-8-3503-0783-2","10.1109/SYPS59767.2023.10268101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10268101","Integrated energy systems;carbon capture and power-to-gas equipment;concentrating solar power plant;multi-energy coupling","Couplings;Costs;Systems operation;Optimization methods;Carbon dioxide;Maintenance engineering;Solar heating","","","","12","IEEE","3 Oct 2023","","","IEEE","IEEE Conferences"
"Clearing Model of New Energy Power Market Based on Carbon Emission Reward and Punishment Factor","L. Junmin; B. Guangqing; H. Ruhai; Z. Zhiyi","Electrical Engineering college, Lanzhou University of Technology, Lanzhou, China; Electrical Engineering college, Lanzhou University of Technology, Lanzhou, China; Gansu Electric Power Company, Electric Power Research Institute, Lanzhou, China; Gansu Electric Power Company, Electric Power Research Institute, Lanzhou, China",2022 IEEE International Conference on Power Systems and Electrical Technology (PSET),"18 Apr 2023","2022","","","407","414","In order to alleviate the increasingly serious environment pollution and energy crisis, renewable energy sources are increasingly participated in power market and a reasonable power spot clearing model is one of the feasible ways to solving the problem of massive wind and photovoltaic power curtailment and achieving the goal of carbon peaking and carbon neutrality. In this paper, the carbon emission index is incorporated into the trading mechanism of power market, and a novel energy regional clearing model (RCM) based on carbon emission reward and punishment factor (CERPF) is proposed. Firstly, on account of the principle of environmental regulation, the reward and punishment of carbon emission is regarded as a market intervention measure to improve the consumption of new energy, and incorporated into the cost objective function, in which, use two-stage dynamic step-size revision method to optimization CERPF, so as to form a positive relationship between new energy consumption and carbon emission reduction. Secondly, according to the goal of maximizing social welfare, the single time-Locational Marginal Price (s-LMP) is calculated, and then the buses are clustered into regions used improved K-means algorithm which can determine the initial cluster center and reflect geographical location to form RCM, it can simplifies the calculation of the traditional locational clearing model (LCM). Finally, to simulate the power system with high proportion of new energy in Gansu of China, the clearing model proposed here is verified based on the changed IEEE118 bus system. It conclude that the relative error between locational electricity price (LMP) and regional marginal price (RMP) is small, and RMP is consistent with the reality.","","978-1-6654-8915-7","10.1109/PSET56192.2022.10100475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100475","carbon emission reward and punishment factors;new energy;electricity spot market;regional clearing model;cluster analysis","Photovoltaic systems;Analytical models;Renewable energy sources;Pollution;Power system dynamics;Carbon dioxide;Power markets","","","","11","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
"Carbon Flow in Industrial-Based Integrated Energy Systems: A Comprehensive Analysis","B. Dai; L. Wang; F. Mo; Y. Liu; X. Zhao; X. Li","Nanning Power Supply Bureau, Nanning, China; Nanning Power Supply Bureau, Nanning, China; Nanning Power Supply Bureau, Nanning, China; Nanning Power Supply Bureau, Nanning, China; Nanning Power Supply Bureau, Nanning, China; Nanning Power Supply Bureau, Nanning, China","2024 3rd International Conference on Energy, Power and Electrical Technology (ICEPET)","13 Aug 2024","2024","","","517","522","This paper delineates a comprehensive exploration into the carbon emission dynamics within an integrated energy system (IES) of an industrial park, addressing the dearth of literature on the carbon emission nexus involving electricity, hydrogen, heat, and gas integration. A novel carbon flow analysis method is introduced, leveraging meticulous data simulations to yield accurate, scientifically robust representations of the IES carbon emission profile. The study introduces a carbon emissions measurement methodology that encompasses a gamut of energy utilization and conversion processes, thereby facilitating an accurate appraisal of the IES capabilities. Additionally, this research proposes an innovative energy dispatch strategy, meticulously designed to minimize carbon emissions whilst bolstering energy utilization efficiency.","","979-8-3503-5265-8","10.1109/ICEPET61938.2024.10626170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10626170","Carbon emissions;carbon flow management;industrial-based integrated energy systems;energy dispatch","Industries;Renewable energy sources;Electric potential;Accuracy;Electricity;Hydrogen;Energy measurement","","","","16","IEEE","13 Aug 2024","","","IEEE","IEEE Conferences"
"Impact of Installed Capacity and Load Characteristics on The Environmental Benefits of Pumped Storage in Hybrid System","T. Li; G. Ding; X. Li; X. Wang; J. Zhang; X. Li; W. Yang","technical department, China Railway SIYUAN Survey and Design Group Co.,Ltd, Wuhan, China; State Key Laboratory of Water Resources Engineering and Management, Wuhan University, Wuhan, China; technical department, China Railway SIYUAN Survey and Design Group Co.,Ltd, Wuhan, China; technical department, China Railway SIYUAN Survey and Design Group Co.,Ltd, Wuhan, China; technical department, China Railway SIYUAN Survey and Design Group Co.,Ltd, Wuhan, China; State Key Laboratory of Water Resources Engineering and Management, Wuhan University, Wuhan, China; State Key Laboratory of Water Resources Engineering and Management, Wuhan University, Wuhan, China",2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2),"9 May 2024","2023","","","1018","1024","The pumped storage plants could effectively promote the consumption of renewable energy. and reduce carbon emissions and coal consumption in the hybrid system, which has significant environmental benefits. However, these benefits of pumped storage plants need more quantitative ways, failing to get reasonable cost recovery in the process of power plant operation. This paper proposes a quantitative method to transfer environmental benefits into environmental costs, constructs a short-term optimal dispatch model of a pumped storage-wind-solar-thermal hybrid system (PWSTHS) considering environmental benefits. solves it using the Yalmip toolbox, and compares and analyzes the results of optimal dispatch under different capacity configurations and different load profiles. The results show that (1) With the increase of the installed capacity of pumped storage, the growth rate of its environmental benefits gradually slows down, and this paper shows that the environmental benefits reach the maximum when the installed capacity of pumped storage is 8.9% of the total installed capacity of pumped storage-wind-solar-thermal hybrid system. (2) The environmental benefits of pumped storage are greatly affected by the load characteristics, and the more significant the difference between peaks and valleys of the load, the more significant the environmental benefits of pumped storage; Among them, the environmental benefits of the three-stage load curve and seven-stage load curve are improved by 22.6% and 22.4% compared with the five-stage load.","","979-8-3503-4509-4","10.1109/EI259745.2023.10513034","National Natural Science Foundation of China(grant numbers:52079096); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513034","environmental benefits;hybrid systems;pumped storage;installed capacity;load characterization","Renewable energy sources;Analytical models;Costs;Energy Internet;System integration;Coal;Carbon dioxide","","","","16","IEEE","9 May 2024","","","IEEE","IEEE Conferences"
"Blockchain-Based Carbon Emission Accounting Method for Multi-Energy Systems","K. Wang; H. Li; Z. Wang; S. He; S. Chen; J. Wang; H. Hui","State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China; Shenzhen Power Supply Company, China Southern Power Grid, Shenzhen, China; Shenzhen Power Supply Company, China Southern Power Grid, Shenzhen, China; Shenzhen Power Supply Company, China Southern Power Grid, Shenzhen, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China",2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2),"9 May 2024","2023","","","2121","2126","To achieve carbon neutrality and effectively record carbon emissions, it is imperative to establish a user-friendly and tamper-proof carbon emission accounting method. Considering that most of the existing studies focus on single loads, this study designs a multi-energy flow framework encompassing electricity, heating, gas, and cooling loads, and presents the corresponding user-side carbon emission models. In order to ensure the safety and traceability of carbon emission data, this paper proposes a user-side carbon emission accounting method empowered by blockchain smart contracts. By conducting several experiments in a simulation environment, this research analyzes the seasonal variation of user-side carbon emissions in Hengqin, China and verifies the feasibility of blockchain technology for carbon emission accounting.","","979-8-3503-4509-4","10.1109/EI259745.2023.10512883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512883","blockchain;carbon emission accounting;multi-energy system;smart contract","Cooling;Electricity;Smart contracts;Carbon dioxide;System integration;Energy efficiency;Blockchains","","","","22","IEEE","9 May 2024","","","IEEE","IEEE Conferences"
"Grid Carbon Footprint Tracking Algorithm Based on Electrical Profiling","Q. Lv; X. Ma; P. Liu; Y. Zhang; W. Tai; J. Wo","Jinhua Power Supply Company of SGCC, Jinhua, China; Jinhua Power Supply Company of SGCC, Jinhua, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; Jinhua Power Supply Company of SGCC, Jinhua, China",2022 IEEE 5th International Electrical and Energy Conference (CIEEC),"11 Aug 2022","2022","","","2956","2960","For power grid regulation, it is critical to understand the carbon footprint of the grid and the trend in carbon emissions. To begin, this project creates a power supply carbon emission model in order to study power supply carbon emissions under various operating situations. Then, based on electrical dissection, we propose a grid carbon footprint tracking algorithm to create a real-world carbon footprint map of a certain region, which can dynamically track and display the distribution of carbon flow in a certain region, a, the direction of carbon flow of different power sources, and the carbon emission of different regions, allowing dispatchers to grasp the grid's carbon emission trend and provide auxiliary support for grid regulation.","","978-1-6654-1104-2","10.1109/CIEEC54735.2022.9845943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9845943","Footprint tracking algorithm;carbon emmision model;electrical profiling","Visualization;Power supplies;Heuristic algorithms;Carbon dioxide;Companies;Market research;Power grids","","","","9","IEEE","11 Aug 2022","","","IEEE","IEEE Conferences"
"Modeling of Carbon Payment Impacts on Electricity Prices and Possibility for Mitigation of Negative Effects on Consumers","F. Veselov; A. Solyanik","The Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia; The Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia",2021 14th International Conference Management of large-scale system development (MLSD),"22 Nov 2021","2021","","","1","4","Carbon emission payment is considered as one of the widely used mechanisms to stimulate the shift towards low and non-carbon technologies in the power sector. As a special environmental tax, this payment can be accumulated on a competitive basis (via market price) or a regulatory basis. In the article, we use financial models of the power industry's segments to evaluate their required gross revenue as well as the average electricity price for end-users. We also observe possibilities for mitigation of negative price effect linked with support of non-carbon energy through carbon payment mechanism.","","978-1-6654-1230-8","10.1109/MLSD52249.2021.9600129","RSF(grant numbers:17-79-20354); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9600129","power industry;carbon payment;non-carbon technologies;financial modeling;financial support;investment;electricity price burden","Renewable energy sources;Sensitivity;Economic indicators;Finance;Power industry;Power systems;Large-scale systems","","1","","14","IEEE","22 Nov 2021","","","IEEE","IEEE Conferences"
"Economic assessment of a methane production approach integrated with the carbon capture of a coal power plant","X. Wang; G. Wu; H. Liu; Z. Yu; X. Yuan; H. Chen","State Grid Xinjiang Electric Power Co., Ltd., Xinjiang, China; State Grid Xinjiang Electric Power Co., Ltd., Xinjiang, China; State Gird Kashi Electric Power Supply Company, State Grid Xinjiang Electric Power Co., Ltd, Xinjiang, China; Economic and Technological Research Institute, State Grid Xinjiang Electric Power Co., Ltd., Xinjiang, China; School of Energy Power and Mechanical Engineering, North China Electric Power University, Beijing, China; School of Energy Power and Mechanical Engineering, North China Electric Power University, Beijing, China",2023 8th International Conference on Power and Renewable Energy (ICPRE),"20 Dec 2023","2023","","","904","909","In order to solve the problem of high carbon emissions from coal-fired power plants and to clean up coal power, carbon capture, utilization and storage (CCUS) technology needs to be applied on coal-fired power plants. To study its feasibility and economics, this paper proposes three different CCUS time transformation scenarios for 2023, 2025 and 2030 based on the operational data of a typical 660MW thermal power unit, and It is found that Option 1 requires an investment of 2.904 billion Yuan, which translates into an increase in generation cost of about 0.12088 yuan/kWh, Option 2 requires an investment of 2.323 billion Yuan, which translates into an increase in generation cost of about 0.100583 yuan/kWh, and Option 3 requires an investment of 1.724 billion Yuan, which translates into an increase in generation cost of about 0.07159 yuan/kWh. In response to the problem of high cost of the CCUS renovation scheme, a technical route combining CCUS and methane dry reforming is proposed to use the captured CO2 for synthesis gas, and it is found that the expenditure and revenue of 1t CO2 due to the consumption of natural gas to make synthesis gas are 1520.7 yuan and 3247.2 yuan respectively, and the comprehensive carbon capture system analysis shows that Option 3 can achieve zero cost decarbonization.","2768-0525","979-8-3503-2881-3","10.1109/ICPRE59655.2023.10353686","Science and Technology Project of State Grid; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10353686","CCUS;economics;coal-fired power plants;methane dry reforming","Methane;Renewable energy sources;Costs;Coal;Carbon dioxide;Carbon;Power generation","","","","23","IEEE","20 Dec 2023","","","IEEE","IEEE Conferences"
"Analysis of the Impact of Incorporating Electricity Consumption of NEV into CAFC Accounting on Different Technical Routes","Y. Cao; J. Yang","Low-carbon Business Department, Automotive Data of China CO., Ltd, Tianjin, China; Low-carbon Business Department, Automotive Data of China CO., Ltd, Tianjin, China",2022 2nd International Conference on Electrical Engineering and Control Science (IC2ECS),"6 Apr 2023","2022","","","5","9","In the currently implemented CAFC accounting method and dual credit policy, only fuel consumption is managed, and the impact of electric consumption of new energy vehicles has not been considered. In order to promote the carbon emission reduction of the automobile industry and ensure that the emission peak will be reached by 2030, the management of electric consumption of new energy vehicles will be introduced into CAFC accounting standards and dual credit policy. Based on the three consumption conversion methods of electric vehicles proposed in GB/T 37340, this paper selects the typical hot selling models at all segments in the market and calculates their energy consumption in different years under the three conversion methods. The results show that the three conversion methods are tightened in turn, especially when the third conversion method is adopted, the energy consumption advantage of new energy vehicles is significantly weakened. Therefore, which conversion method is adopted has a great impact on the energy consumption calculation results, and further affects the future technical route selection of enterprises.","","979-8-3503-9916-5","10.1109/IC2ECS57645.2022.10087988","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10087988","New Energy Vehicle;Electric Consumption;Conversion Methods","Industries;Electrical engineering;Energy consumption;Costs;Finance;Fuels;Hybrid electric vehicles","","","","10","IEEE","6 Apr 2023","","","IEEE","IEEE Conferences"
"Inspection of heat storage and transportation technologies concerning industrial heat supply","P. Leveles; B. Szücs","Department of Energy Engineering, Budapest Univerity of Technology and Economics, Budapest, Hungary; Department of Energy Engineering, Budapest Univerity of Technology and Economics, Budapest, Hungary",2024 9th International Youth Conference on Energy (IYCE),"20 Aug 2024","2024","","","1","3","There is a significant need towards energy storages as renewables push forward, but there are technologies other than accumulators which can come into sight. In this article, thermal storages are observed through realized industrial projects, moreover, a newly designed tank thermal storage project is being analyzed. By the help of thermal storages and P2H technology, higher flexibility could be achieved for the electrical grid, and mitigation could be done economically for companies.","2770-8519","979-8-3503-7238-0","10.1109/IYCE60333.2024.10634936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10634936","thermal storage;power-to-heat;electric boiler;renewables;district heating","Renewable energy sources;Prevention and mitigation;District heating;Transportation;Companies;Inspection;Boilers","","","","13","IEEE","20 Aug 2024","","","IEEE","IEEE Conferences"
"Analysis on the emission reduction benefits of electric vehicle replacing fuel vehicle","Y. Kai; J. Shuai; H. Chunxuan; Z. Zheng; L. Tianran","School of NARI Electric and Automation, Nanjin Normal University, Nanjing, China; School of NARI Electric and Automation, Nanjin Normal University, Nanjing, China; XiAn Electric Power College, Xian, China; NARI Group Corporation, Nanjing, China; School of NARI Electric and Automation, Nanjin Normal University, Nanjing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","3396","3402","With the problem of environment and energy increasing seriously, the promotion of electric vehicles has become an important measure to respond to energy conservation and emission reduction for the country. This paper analyzes the calculation methods for energy consumption of electric vehicles replacing fuel vehicles at domestic and foreign. On this basis, the typical carbon emission monetary value method is used to convert carbon emission reduction measures to currency levels, making the results more suitable for evaluating energy transition and benefit comparison. At the same time, based on the 2015-2019 traffic development in Beijing, the emission reduction potential of electric vehicles is calculated when the grid emission factor adopts OM and BM. Under the current grid carbon emission factor in China, electric buses and taxis have achieved the effect of emission reduction from negative to positive. Although electric private cars still fail to achieve emission reduction, they have great potential in the future.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735774","fuel vehicle;electric vehicle;carbon emission;grid emission factor;monetary benefit","Electric potential;Thermal factors;Energy measurement;Carbon dioxide;Electric vehicles;Fuels;Automobiles","","2","","43","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Emergy Based Decarbonization and Sustainability Analysis of a Power Prosumer","J. Lan; J. Zhu; W. Wu; H. Lu; D. Liu","School of Electric Power Engineering South China University of Technology, Guangzhou, China; School of Electric Power Engineering South China University of Technology, Guangzhou, China; School of Electric Power Engineering South China University of Technology, Guangzhou, China; South China Botanical Garden Chinese Academy of Science, Guangzhou, China; Electrical Department, Meizhou Jinta Cement Co., Ltd., Meizhou, China",2023 IEEE Power & Energy Society General Meeting (PESGM),"25 Sep 2023","2023","","","1","5","To promote decarbonization, Chinese factories are converting from power consumers to prosumers by setting up their own regional distributed photovoltaic (PV) generation systems combined with grid. However, the sustainability feature of this conversion is still a mystery. Both the cost of economic inputs and the “free” natural resources for the lifecycle of a prosumer's distributed PV generation system were counted and synthesized based on emergy analysis method. Then, the carbon emission reduction effects of two prosumer’s power consumption modes were quantified and compared. The results verified that the distributed PV system was much efficient in power generation with less emergy demand for per power output. Consequently, the “self-used and surplus electricity to grid” mode was relatively efficient in low-carbonization, compared with the “full grid” mode. However, the emergy sustainability of the prosumer needs to be improved further.","1944-9933","978-1-6654-6441-3","10.1109/PESGM52003.2023.10253210","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253210","Carbon emission reduction;Distributed PV system;Emergy;Prosumer;Sustainability","Renewable energy sources;Waste recovery;Power measurement;Carbon dioxide;Low-carbon economy;Production facilities;Power systems","","1","","15","IEEE","25 Sep 2023","","","IEEE","IEEE Conferences"
"Low-carbon Optimal Scheduling of Power System Based on Shapley Value Carbon Responsibility Allocation Theory","P. Xu; J. Yi; J. Wen; W. Chen; C. Liu; J. Li","dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China; dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China; dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China; dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China; dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China; dept. name of organization (of Affiliation), China Electric Power Research Institute, Beijing, China",2023 2nd Asia Power and Electrical Technology Conference (APET),"9 Apr 2024","2023","","","911","916","With the progress of global low-carbon, reducing carbon dioxide from the grid not only requires the macro-control on the source side, but also the optimization treatment on the demand side can reduce the carbon emissions of the network. On this basis, carbon emission theory and carbon price are taken as pricing signals to build a low-carbon optimized emission model in power system on account of demand response. Firstly, on account of carbon date, carbon emission stream and Shapley carbon responsibility allocation means, carbon emission responsibility values corresponding to carbon emissions on different demand sides are obtained. Secondly, according to different liability values, a reasonable carbon price ladder model is proposed. Then, the demand response based on carbon price is established, so as to lessen the carbon date in the Power stream network by optimizing the consumption behavior of users and utilizing the adjustment behavior on the demand side. Finally, based on IEEE-14 nodes, the network of wind-bearing motors is simulated and analyzed. Through comparing carbon date in systems, the conclusion can be reached that the optimization treatment decrease carbon date in the network and achieve the purpose of power source saving and consumption reduction.","","979-8-3503-5942-8","10.1109/APET59977.2023.10489739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10489739","carbon responsibility allocation;stepped carbon price;carbon emission stream;demand side regulation","Electricity;Carbon dioxide;Pricing;Optimal scheduling;Motors;Demand response;Regulation","","","","12","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Energy-Consuming Right Trading: Architectures, Practices and Challenges","G. Xue; C. Wu; M. Zhang; Y. Wu","Research Centre for Planning and Development, Economic Research Institute, State Grid Jiangsu Electric Power Co., LTD, Nanjing, China; Research Centre for Planning and Development, Economic Research Institute, State Grid Jiangsu Electric Power Co., LTD, Nanjing, China; Research Centre for Planning and Development, Economic Research Institute, State Grid Jiangsu Electric Power Co., LTD, Nanjing, China; Research Centre for Planning and Development, Economic Research Institute, State Grid Jiangsu Electric Power Co., LTD, Nanjing, China",2022 IEEE/IAS Industrial and Commercial Power System Asia (I&CPS Asia),"18 Nov 2022","2022","","","2107","2112","Facing the increasing burden of the environmental deterioration, demand growth and the shortage of energy resources, China puts forward the energy-consuming right trading systems (ECRTs), for saving energy by controlling the total energy consumption. In order to deeply study the mechanism of ECRT, this paper firstly investigates the current status and related mechanisms of ECRT, analyzes the benefits of ECRT, and puts forward the problems and challenges that the merge of the ECRT and carbon emission right trading (CERT) may face. Further suggestions and strategies are illustrated for different participating entities.","","978-1-6654-5066-9","10.1109/ICPSAsia55496.2022.9949953","State Grid Jiangsu Electric Power; Economic Research Institute; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9949953","ECRT;trading mechanism;carbon emissions trading","Energy consumption;Energy resources;Green products;Asia;Emissions trading;Carbon dioxide;Power systems","","","","17","IEEE","18 Nov 2022","","","IEEE","IEEE Conferences"
"Calculation Method of Provincial Grid Emission Factors Considering Clean Energy Power Generation","J. Chen; K. Xiang; S. Chen; X. Lin","Power Economic Research Institute of State Grid Fujian Electric Power Company, Fuzhou, China; Power Economic Research Institute of State Grid Fujian Electric Power Company, Fuzhou, China; Power Economic Research Institute of State Grid Fujian Electric Power Company, Fuzhou, China; Power Economic Research Institute of State Grid Fujian Electric Power Company, Fuzhou, China","2024 Asia-Pacific Conference on Software Engineering, Social Network Analysis and Intelligent Computing (SSAIC)","22 Jul 2024","2024","","","332","339","The power industry is the largest carbon emission department in China, and the accurate calculation and assessment of grid carbon emissions is the basis for achieving its carbon emission reduction. At present, the carbon emission accounting of the power industry is mostly based on the average emission factor (AEF), which has issues of poor timeliness and large error. Therefore, the calculation method of marginal emission factor (MEF) of provincial power grid is proposed. The MEF considers clean energy power generation, time, climate and other factors, which can characterize the dynamic relationship between power generation and carbon emissions in different periods of time, and provide method support for carbon emission analysis and reduction path of power system. Based on the energy consumption data of provincial power system, the mathematical model of MEF is derived. On this basis, the MEF of Sichuan power grid from 2011 to 2020 is calculated, and the change trend of MEF and its influencing factors are analyzed to provide a new method for calculating the emission factors of China’s power grid.","","979-8-3503-9368-2","10.1109/SSAIC61213.2024.00069","State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10597170","Provincial grid emission factors;carbon emission reduction;clean energy power generation;power system","Green energy;Thermal factors;Thermal engineering;Power system dynamics;Carbon dioxide;Power grids;Power industry","","","","22","IEEE","22 Jul 2024","","","IEEE","IEEE Conferences"
"Optimal Configuration Method of Carbon Capture Systems in Generation Planning","Y. Zhu; J. Chen; Y. Ge; Y. Hu; Q. Wang; Z. Ji","School of Electrical and Automation Engineering, Nanjing Normal University, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China; State Grid Jiangsu Electric Power Company, Economic Research Institute, Nanjing, China; School of Electrical and Automation Engineering, Nanjing Normal University, Nanjing, China; School of Electrical and Automation Engineering, Nanjing Normal University, Nanjing, China; School of Electrical and Automation Engineering, Nanjing Normal University, Nanjing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","1494","1499","Carbon capture systems can transform conventional coal-fired power plants into carbon capture power plants with lower carbon emissions. Based on the analysis of the operational characteristics of carbon capture power plants, the model for the two configuration options of carbon capture systems at the planning level is established. Incorporating carbon capture systems into the generation planning model and giving full consideration to the environmental and economic factors, an optimal configuration method of carbon capture systems is proposed. The effectiveness and practicality of the method are verified by taking the generation planning scheme of a provincial power grid in 2025 as an example.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9736071","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9736071","carbon capture;planning;carbon trading;unit peak-regulating;typical day","Analytical models;Costs;Conferences;Carbon dioxide;Transforms;Power grids;Planning","","2","","17","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
